513, -8
514, -8
514, -8
515, 0
515, 0
516, -8
516, -8
517, -8
517, -8
518, -8
518, -8
519, -8
519, -8
520, -8
520, -8
521, -8
521, -8
522, -8
522, -8
523, -8
523, -8
524, -8
524, -8
525, -8
525, -8
526, -8
526, -8
527, -8
527, -8
528, -8
528, -8
529, -8
529, -8
530, -8
530, -8
531, -8
531, -8
532, -8
532, -8
533, -8
533, -8
534, -8
534, -8
535, -8
535, -8
536, -8
536, -8
537, -8
537, -8
538, -8
538, -8
539, -8
539, -8
540, -8
540, -8
541, -8
541, -8
542, -8
542, -8
543, -8
543, -8
544, -8
544, -8
545, -8
545, -8
546, -8
546, -8
547, -8
547, -8
548, -8
548, -8
549, -8
549, -8
550, -8
550, -8
551, -8
551, -8
552, -8
552, -8
553, -8
553, -8
554, -8
554, -8
555, -8
555, -8
556, -8
556, -8
557, -8
557, -8
558, -8
558, -8
559, 0
559, 0
560, -8
560, -8
561, -8
561, -8
562, -8
562, -8
563, -8
563, -8
564, -8
564, -8
565, -8
565, -8
566, -8
566, -8
567, -8
567, -8
568, -8
568, -8
569, -8
569, -8
570, -8
570, -8
571, -8
571, -8
572, -8
572, -8
573, -8
573, -8
574, -8
574, -8
575, -8
575, -8
576, -8
576, -8
577, -8
577, -8
578, -8
578, -8
579, -8
579, -8
580, 0
580, 0
581, 0
581, 0
582, -8
582, -8
583, -8
583, -8
584, -8
584, -8
585, -8
585, -8
586, -8
586, -8
587, -8
587, -8
588, -8
588, -8
589, -8
589, -8
590, -8
590, -8
591, -8
591, -8
592, 0
592, 0
593, -8
593, -8
594, -8
594, -8
595, -8
595, -8
596, -8
596, -8
597, -8
597, -8
598, -8
598, -8
599, -8
599, -8
600, -8
600, -8
601, -8
601, -8
602, -8
602, -8
603, 0
603, 0
604, -8
604, -8
605, -8
605, -8
606, -8
606, -8
607, -8
607, -8
608, -8
608, -8
609, -8
609, -8
610, -8
610, -8
611, -8
611, -8
612, -8
612, -8
613, -8
613, -8
614, -8
614, -8
615, -8
615, -8
616, -8
616, -8
617, -8
617, -8
618, -8
618, -8
619, -8
619, -8
620, -8
620, -8
621, -8
621, -8
622, -8
622, -8
623, -8
623, -8
624, -8
624, -8
625, -8
625, -8
626, -8
626, -8
627, -8
627, -8
628, -8
628, -8
629, -8
629, -8
630, -8
630, -8
631, 0
631, 0
632, -8
632, -8
633, -8
633, -8
634, -8
634, -8
635, -8
635, -8
636, -8
636, -8
637, -8
637, -8
638, -8
638, -8
639, -8
639, -8
640, -8
640, -8
641, -8
641, -8
642, -8
642, -8
643, -8
643, -8
644, -8
644, -8
645, -8
645, -8
646, -8
646, -8
647, -8
647, -8
648, -8
648, -8
649, -8
649, -8
650, -8
650, -8
651, -8
651, -8
652, -8
652, -8
653, -8
653, -8
654, -8
654, -8
655, -8
655, -8
656, -8
656, -8
657, -8
657, -8
658, 0
658, 0
659, 0
659, 0
660, 0
660, 0
661, -8
661, -8
662, -8
662, -8
663, -8
663, -8
664, -8
664, -8
665, -8
665, -8
666, -8
666, -8
667, -8
667, -8
668, -8
668, -8
669, -8
669, -8
670, -8
670, -8
671, -8
671, -8
672, -8
672, -8
673, -8
673, -8
674, 0
674, 0
675, 0
675, 0
676, -8
676, -8
677, -8
677, -8
678, -8
678, -8
679, -8
679, -8
680, 0
680, 0
681, -8
681, -8
682, -8
682, -8
683, -8
683, -8
684, -8
684, -8
685, -8
685, -8
686, -8
686, -8
687, -8
687, -8
688, -8
688, -8
689, -8
689, -8
690, -8
690, -8
691, -8
691, -8
692, -8
692, -8
693, -8
693, -8
694, -8
694, -8
695, -8
695, -8
696, -8
696, -8
697, -8
697, -8
698, -8
698, -8
699, -8
699, -8
700, -8
700, -8
701, -8
701, -8
702, -8
702, -8
703, -8
703, -8
704, -8
704, -8
705, -8
705, -8
706, -8
706, -8
707, -8
707, -8
708, -8
708, -8
709, -8
709, -8
710, -8
710, -8
711, -8
711, -8
712, -8
712, -8
713, -8
713, -8
714, -8
714, -8
715, -8
715, -8
716, -8
716, -8
717, -8
717, -8
718, -8
718, -8
719, -8
719, -8
720, -8
720, -8
721, -8
721, -8
722, 0
722, 0
723, -8
723, -8
724, -8
724, -8
725, -8
725, -8
726, -8
726, -8
727, -8
727, -8
728, -8
728, -8
729, -8
729, -8
730, -8
730, -8
731, -8
731, -8
732, 0
732, 0
733, -8
733, -8
734, -8
734, -8
735, -8
735, -8
736, -8
736, -8
737, -8
737, -8
738, -8
738, -8
739, -8
739, -8
740, 0
740, 0
741, 0
741, 0
742, -8
742, -8
743, -8
743, -8
744, -8
744, -8
745, -8
745, -8
746, -8
746, -8
747, -8
747, -8
748, -8
748, -8
749, -8
749, -8
750, -8
750, -8
751, -8
751, -8
752, -8
752, -8
753, -8
753, -8
754, -8
754, -8
755, 0
755, 0
756, 0
756, 0
757, -8
757, -8
758, -8
758, -8
759, -8
759, -8
760, -8
760, -8
761, -8
761, -8
762, -8
762, -8
763, -8
763, -8
764, -8
764, -8
765, -8
765, -8
766, -8
766, -8
767, -8
767, -8
768, -8
768, -8
769, -8
769, -8
770, -8
770, -8
771, -8
771, -8
772, -8
772, -8
773, -8
773, -8
774, -8
774, -8
775, -8
775, -8
776, -8
776, -8
777, -8
777, -8
778, -8
778, -8
779, -8
779, -8
780, -8
780, -8
781, -8
781, -8
782, -8
782, -8
783, -8
783, -8
784, 0
784, 0
785, -8
785, -8
786, -8
786, -8
787, -8
787, -8
788, -8
788, -8
789, -8
789, -8
790, -8
790, -8
791, -8
791, -8
792, -8
792, -8
793, -8
793, -8
794, -8
794, -8
795, -8
795, -8
796, -8
796, -8
797, -8
797, -8
798, -8
798, -8
799, 0
799, 0
800, -8
800, -8
801, -8
801, -8
802, -8
802, -8
803, -8
803, -8
804, -8
804, -8
805, -8
805, -8
806, -8
806, -8
807, -8
807, -8
808, -8
808, -8
809, -8
809, -8
810, -8
810, -8
811, -8
811, -8
812, -8
812, -8
813, -8
813, -8
814, -8
814, -8
815, -8
815, -8
816, -8
816, -8
817, -8
817, -8
818, -8
818, -8
819, -8
819, -8
820, -8
820, -8
821, 0
821, 0
822, 0
822, 0
823, -8
823, -8
824, -8
824, -8
825, -8
825, -8
826, -8
826, -8
827, -8
827, -8
828, -8
828, -8
829, -8
829, -8
830, -8
830, -8
831, 0
831, 0
832, 0
832, 0
833, -8
833, -8
834, -8
834, -8
835, -8
835, -8
836, -8
836, -8
837, -8
837, -8
838, -8
838, -8
839, -8
839, -8
840, -8
840, -8
841, -8
841, -8
842, -8
842, -8
843, -8
843, -8
844, -8
844, -8
845, 0
845, 0
846, 0
846, 0
847, -8
847, -8
848, -8
848, -8
849, -8
849, -8
850, -8
850, -8
851, -8
851, -8
852, -8
852, -8
853, -8
853, -8
854, -8
854, -8
855, -8
855, -8
856, -8
856, -8
857, -8
857, -8
858, 0
858, 0
859, 0
859, 0
860, -8
860, -8
861, -8
861, -8
862, -8
862, -8
863, -8
863, -8
864, -8
864, -8
865, -8
865, -8
866, -8
866, -8
867, -8
867, -8
868, -8
868, -8
869, -8
869, -8
870, -8
870, -8
871, -8
871, -8
872, -8
872, -8
873, -8
873, -8
874, -8
874, -8
875, -8
875, -8
876, 0
876, 0
877, 0
877, 0
878, -8
878, -8
879, -8
879, -8
880, -8
880, -8
881, -8
881, -8
882, -8
882, -8
883, -8
883, -8
884, -8
884, -8
885, -8
885, -8
886, -8
886, -8
887, -8
887, -8
888, -8
888, -8
889, -8
889, -8
890, -8
890, -8
891, -8
891, -8
892, -8
892, -8
893, -8
893, -8
894, -8
894, -8
895, -8
895, -8
896, 0
896, 0
897, -8
897, -8
898, -8
898, -8
899, -8
899, -8
900, -8
900, -8
901, -8
901, -8
902, -8
902, -8
903, -8
903, -8
904, -8
904, -8
905, -8
905, -8
906, -8
906, -8
907, -8
907, -8
908, -8
908, -8
909, -8
909, -8
910, -8
910, -8
911, 0
911, 0
912, -8
912, -8
913, -8
913, -8
914, -8
914, -8
915, -8
915, -8
916, -8
916, -8
917, -8
917, -8
918, -8
918, -8
919, -8
919, -8
920, -8
920, -8
921, -8
921, -8
922, -8
922, -8
923, -8
923, -8
924, -8
924, -8
925, 0
925, 0
926, -8
926, -8
927, -8
927, -8
928, -8
928, -8
929, 0
929, 0
930, -8
930, -8
931, 0
931, 0
932, -8
932, -8
933, -8
933, -8
934, -8
934, -8
935, -8
935, -8
936, -8
936, -8
937, -8
937, -8
938, -8
938, -8
939, -8
939, -8
940, -8
940, -8
941, -8
941, -8
942, -8
942, -8
943, -8
943, -8
944, -8
944, -8
945, -8
945, -8
946, -8
946, -8
947, -8
947, -8
948, -8
948, -8
949, -8
949, -8
950, -8
950, -8
951, -8
951, -8
952, -8
952, -8
953, -8
953, -8
954, -8
954, -8
955, -8
955, -8
956, -8
956, -8
957, -8
957, -8
958, -8
958, -8
959, -8
959, -8
960, -8
960, -8
961, -8
961, -8
962, -8
962, -8
963, -8
963, -8
964, -8
964, -8
965, -8
965, -8
966, -8
966, -8
967, -8
967, -8
968, -8
968, -8
969, -8
969, -8
970, -8
970, -8
971, -8
971, -8
972, -8
972, -8
973, -8
973, -8
974, -8
974, -8
975, -8
975, -8
976, -8
976, -8
977, -8
977, -8
978, -8
978, -8
979, -8
979, -8
980, -8
980, -8
981, -8
981, -8
982, -8
982, -8
983, -8
983, -8
984, -8
984, -8
985, -8
985, -8
986, -8
986, -8
987, -8
987, -8
988, -8
988, -8
989, -8
989, -8
990, -8
990, -8
991, -8
991, -8
992, -8
992, -8
993, -8
993, -8
994, -8
994, -8
995, -8
995, -8
996, -8
996, -8
997, -8
997, -8
998, -8
998, -8
999, -8
999, -8
1000, -8
1000, -8
